# CFL3D results for NASA wall-mounted hump, 817 x 217 grid, no plenum, SST model
#VARIABLES = "x/c","y/c","u'v'/(Uref^2)"
x,y,uv,u
 1.100000024E+00, 1.375086457E-01, -4.820592294E-04,  1.061270714E+00 
 1.100000024E+00, 1.387930512E-01, -4.690676287E-04,  1.064051509E+00 
 1.100000024E+00, 1.400774568E-01, -4.560809466E-04,  1.066832542E+00 
 1.100000024E+00, 1.413618624E-01, -4.423720238E-04,  1.069620132E+00 
 1.100000024E+00, 1.426462680E-01, -4.285456380E-04,  1.072409153E+00 
 1.100000024E+00, 1.439306736E-01, -4.148045264E-04,  1.075026393E+00 
 1.100000024E+00, 1.452150792E-01, -4.011121346E-04,  1.077487350E+00 
 1.100000024E+00, 1.464994997E-01, -3.871617955E-04,  1.079952955E+00 
 1.100000024E+00, 1.477839053E-01, -3.705025883E-04,  1.082424283E+00 
 1.100000024E+00, 1.490683109E-01, -3.538581077E-04,  1.084898114E+00 
 1.100000024E+00, 1.503527164E-01, -3.372529463E-04,  1.087098002E+00 
 1.100000024E+00, 1.516371220E-01, -3.206576512E-04,  1.089170694E+00 
 1.100000024E+00, 1.529215276E-01, -3.039262956E-04,  1.091254234E+00 
 1.100000024E+00, 1.542059332E-01, -2.861555549E-04,  1.093339086E+00 
 1.100000024E+00, 1.554903388E-01, -2.683653729E-04,  1.095432878E+00 
 1.100000024E+00, 1.567747444E-01, -2.505684388E-04,  1.097220540E+00 
 1.100000024E+00, 1.580591500E-01, -2.327601833E-04,  1.098835468E+00 
 1.100000024E+00, 1.593435556E-01, -2.149459033E-04,  1.100454330E+00 
 1.100000024E+00, 1.606279612E-01, -1.989381417E-04,  1.102079272E+00 
 1.100000024E+00, 1.619123667E-01, -1.828765962E-04,  1.103710771E+00 
 1.100000024E+00, 1.631967723E-01, -1.667790202E-04,  1.105153203E+00 
 1.100000024E+00, 1.644811779E-01, -1.506176777E-04,  1.106267095E+00 
 1.100000024E+00, 1.657655984E-01, -1.344384364E-04,  1.107382774E+00 
 1.100000024E+00, 1.670500040E-01, -1.209027178E-04,  1.108504772E+00 
 1.100000024E+00, 1.683344096E-01, -1.090248552E-04,  1.109628439E+00 
 1.100000024E+00, 1.696188152E-01, -9.704020340E-05,  1.110761762E+00 
 1.100000024E+00, 1.709032208E-01, -8.504690777E-05,  1.111460924E+00 
 1.100000024E+00, 1.721876264E-01, -7.294057286E-05,  1.112101436E+00 
 1.100000024E+00, 1.734720320E-01, -6.083554035E-05,  1.112741709E+00 
 1.100000024E+00, 1.747564375E-01, -5.388713907E-05,  1.113387227E+00 
 1.100000024E+00, 1.760408431E-01, -4.692289076E-05,  1.114033818E+00 
 1.100000024E+00, 1.773252487E-01, -3.988137541E-05,  1.114634633E+00 
 1.100000024E+00, 1.786096543E-01, -3.281940371E-05,  1.114894032E+00 
 1.100000024E+00, 1.798940599E-01, -2.568528180E-05,  1.115155935E+00 
 1.100000024E+00, 1.811784655E-01, -1.913968299E-05,  1.115418077E+00 
 1.100000024E+00, 1.824628711E-01, -1.622049240E-05,  1.115682364E+00 
 1.100000024E+00, 1.837472916E-01, -1.328618237E-05,  1.115947604E+00 
 1.100000024E+00, 1.850316972E-01, -1.031993816E-05,  1.116180182E+00 
 1.100000024E+00, 1.863161027E-01, -7.337432635E-06,  1.116208076E+00 
 1.100000024E+00, 1.876005083E-01, -4.323752364E-06,  1.116235733E+00 
 1.100000024E+00, 1.888849139E-01, -1.368609105E-06,  1.116263390E+00 
 1.100000024E+00, 1.901693195E-01, -7.263108159E-07,  1.116290808E+00 
 1.100000024E+00, 1.914537251E-01, -8.180632705E-08,  1.116318107E+00 
 1.100000024E+00, 1.927381307E-01, 5.665120284E-07 ,  1.116345286E+00 
 1.100000024E+00, 1.940225363E-01, 1.217183694E-06 ,  1.116289377E+00 
 1.100000024E+00, 1.953069419E-01, 1.870576966E-06 ,  1.116223097E+00 
 1.100000024E+00, 1.965913475E-01, 2.525318678E-06 ,  1.116156459E+00 
 1.100000024E+00, 1.978757530E-01, 2.680862053E-06 ,  1.116087794E+00 
 1.100000024E+00, 1.991601586E-01, 2.554053026E-06 ,  1.116018057E+00 
 1.100000024E+00, 2.004445642E-01, 2.418133363E-06 ,  1.115946412E+00 
 1.100000024E+00, 2.017289847E-01, 2.279496584E-06 ,  1.115876555E+00 
 1.100000024E+00, 2.030133903E-01, 2.135218210E-06 ,  1.115809560E+00 
 1.100000024E+00, 2.042977959E-01, 1.988038548E-06 ,  1.115741491E+00 
 1.100000024E+00, 2.055822015E-01, 1.830492465E-06 ,  1.115670323E+00 
 1.100000024E+00, 2.068666071E-01, 1.672312123E-06 ,  1.115598202E+00 
 1.100000024E+00, 2.081510127E-01, 1.502062787E-06 ,  1.115522742E+00 
 1.100000024E+00, 2.094354182E-01, 1.336074661E-06 ,  1.115448356E+00 
 1.100000024E+00, 2.107198238E-01, 1.156898179E-06 ,  1.115396142E+00 
 1.100000024E+00, 2.120042294E-01, 9.778581216E-07 ,  1.115361810E+00 
 1.100000024E+00, 2.132886350E-01, 7.840163789E-07 ,  1.115323424E+00 
 1.100000024E+00, 2.145730406E-01, 5.959512350E-07 ,  1.115284920E+00 
 1.100000024E+00, 2.158574462E-01, 5.365376978E-07 ,  1.115243793E+00 
 1.100000024E+00, 2.171418518E-01, 4.773865498E-07 ,  1.115202785E+00 
 1.100000024E+00, 2.184262574E-01, 4.108449616E-07 ,  1.115158319E+00 
 1.100000024E+00, 2.197106779E-01, 3.426108606E-07 ,  1.115132809E+00 
 1.100000024E+00, 2.209950835E-01, 2.681366027E-07 ,  1.115124822E+00 
 1.100000024E+00, 2.222794890E-01, 1.928962092E-07 ,  1.115116596E+00 
 1.100000024E+00, 2.235638946E-01, 1.143566166E-07 ,  1.115106940E+00 
 1.100000024E+00, 2.248483002E-01, 9.123900924E-08 ,  1.115095496E+00 
 1.100000024E+00, 2.261327058E-01, 8.190653489E-08 ,  1.115082502E+00 
 1.100000024E+00, 2.274171114E-01, 6.994466872E-08 ,  1.115067244E+00 
 1.100000024E+00, 2.287015170E-01, 5.791202895E-08 ,  1.115054011E+00 
 1.100000024E+00, 2.299859226E-01, 4.341357851E-08 ,  1.115060449E+00 
 1.100000024E+00, 2.312703282E-01, 2.878795513E-08 ,  1.115066648E+00 
 1.100000024E+00, 2.325547338E-01, 9.908654341E-09 ,  1.115069747E+00 
 1.100000024E+00, 2.338391393E-01, -3.986718067E-09,  1.115072727E+00 
 1.100000024E+00, 2.351235449E-01, -2.663952614E-09,  1.115073323E+00 
 1.100000024E+00, 2.364079505E-01, -1.079675904E-09,  1.115074396E+00 
 1.100000024E+00, 2.376923561E-01, -7.228231902E-10,  1.115073204E+00 
 1.100000024E+00, 2.389767766E-01, -9.602979523E-10,  1.115075350E+00 
 1.100000024E+00, 2.402611822E-01, -1.994857390E-09,  1.115083575E+00 
 1.100000024E+00, 2.415455878E-01, -3.887758115E-09,  1.115090489E+00 
 1.100000024E+00, 2.428299934E-01, -5.622271093E-09,  1.115097761E+00 
 1.100000024E+00, 2.441143990E-01, -7.253529333E-09,  1.115102530E+00 
 1.100000024E+00, 2.453988045E-01, -5.696543681E-09,  1.115107417E+00 
 1.100000024E+00, 2.466832101E-01, -4.813967003E-09,  1.115109205E+00 
 1.100000024E+00, 2.479676157E-01, -3.853964259E-09,  1.115111232E+00 
 1.100000024E+00, 2.492520213E-01, -3.153481254E-09,  1.115114570E+00 
 1.100000024E+00, 2.505364418E-01, -2.701488810E-09,  1.115122199E+00 
 1.100000024E+00, 2.518208325E-01, -2.566924007E-09,  1.115128756E+00 
 1.100000024E+00, 2.531052530E-01, -2.888343342E-09,  1.115133524E+00 
 1.100000024E+00, 2.543896437E-01, -3.118622915E-09,  1.115138054E+00 
 1.100000024E+00, 2.556740642E-01, -2.547441147E-09,  1.115141153E+00 
 1.100000024E+00, 2.569584548E-01, -1.976272479E-09,  1.115144253E+00 
 1.100000024E+00, 2.582428753E-01, -1.638707836E-09,  1.115145087E+00 
 1.100000024E+00, 2.595272660E-01, -1.349002243E-09,  1.115145445E+00 
 1.100000024E+00, 2.608116865E-01, -1.191659771E-09,  1.115151048E+00 
 1.100000024E+00, 2.620960772E-01, -1.062853250E-09,  1.115157247E+00 
 1.100000024E+00, 2.633804977E-01, -9.748786223E-10,  1.115163088E+00 
 1.100000024E+00, 2.646648884E-01, -1.143668493E-09,  1.115166545E+00 
 1.100000024E+00, 2.659493089E-01, -1.111369330E-09,  1.115170002E+00 
 1.100000024E+00, 2.672337294E-01, -9.534063539E-10,  1.115171194E+00 
 1.100000024E+00, 2.685181201E-01, -7.706566496E-10,  1.115172982E+00 
 1.100000024E+00, 2.698025405E-01, -6.286542953E-10,  1.115173697E+00 
 1.100000024E+00, 2.710869312E-01, -5.469861231E-10,  1.115173697E+00 
 1.100000024E+00, 2.723713517E-01, -4.637182305E-10,  1.115181088E+00 
 1.100000024E+00, 2.736557424E-01, -4.856704483E-10,  1.115185857E+00 
 1.100000024E+00, 2.749401629E-01, -4.633570749E-10,  1.115191698E+00 
 1.100000024E+00, 2.762245536E-01, -5.034530570E-10,  1.115195990E+00 
 1.100000024E+00, 2.775089741E-01, -5.019745175E-10,  1.115199327E+00 
 1.100000024E+00, 2.787933648E-01, -4.290696409E-10,  1.115202069E+00 
 1.100000024E+00, 2.800777853E-01, -3.822634986E-10,  1.115202785E+00 
 1.100000024E+00, 2.813621759E-01, -3.220931299E-10,  1.115204334E+00 
 1.100000024E+00, 2.826465964E-01, -2.853939030E-10,  1.115204096E+00 
 1.100000024E+00, 2.839310169E-01, -2.561023615E-10,  1.115211368E+00 
 1.100000024E+00, 2.852154076E-01, -2.382442299E-10,  1.115218401E+00 
 1.100000024E+00, 2.864998281E-01, -2.435821544E-10,  1.115223646E+00 
 1.100000024E+00, 2.877842188E-01, -2.373868047E-10,  1.115229726E+00 
 1.100000024E+00, 2.890686393E-01, -2.498709295E-10,  1.115234017E+00 
 1.100000024E+00, 2.903530300E-01, -2.230716861E-10,  1.115237951E+00 
 1.100000024E+00, 2.916374505E-01, -2.005629413E-10,  1.115240812E+00 
 1.100000024E+00, 2.929218411E-01, -1.841852088E-10,  1.115242243E+00 
 1.100000024E+00, 2.942062616E-01, -1.647397913E-10,  1.115244389E+00 
 1.100000024E+00, 2.954906523E-01, -1.528940169E-10,  1.115247488E+00 
 1.100000024E+00, 2.967750728E-01, -1.417649331E-10,  1.115255952E+00 
 1.100000024E+00, 2.980594635E-01, -1.350017043E-10,  1.115263343E+00 
 1.100000024E+00, 2.993438840E-01, -1.343819500E-10,  1.115269303E+00 
 1.100000024E+00, 3.006282747E-01, -1.312600306E-10,  1.115275860E+00 
 1.100000024E+00, 3.019126952E-01, -1.304057834E-10,  1.115280867E+00 
 1.100000024E+00, 3.031971157E-01, -1.222394685E-10,  1.115285635E+00 
 1.100000024E+00, 3.044815063E-01, -1.152356266E-10,  1.115289330E+00 
 1.100000024E+00, 3.057659268E-01, -1.101276847E-10,  1.115291595E+00 
 1.100000024E+00, 3.070503175E-01, -1.044456674E-10,  1.115294337E+00 
 1.100000024E+00, 3.083347380E-01, -1.003649386E-10,  1.115298748E+00 
 1.100000024E+00, 3.096191287E-01, -9.676408286E-11,  1.115307808E+00 
 1.100000024E+00, 3.109035492E-01, -9.396378120E-11,  1.115316153E+00 
 1.100000024E+00, 3.121879399E-01, -9.340015567E-11,  1.115322828E+00 
 1.100000024E+00, 3.134723604E-01, -9.245423871E-11,  1.115329623E+00 
 1.100000024E+00, 3.147567511E-01, -9.202789919E-11,  1.115335822E+00 
 1.100000024E+00, 3.160411716E-01, -8.988721573E-11,  1.115341306E+00 
 1.100000024E+00, 3.173255622E-01, -8.785751987E-11,  1.115346432E+00 
 1.100000024E+00, 3.186099827E-01, -8.664878537E-11,  1.115349650E+00 
 1.100000024E+00, 3.198943734E-01, -8.537769103E-11,  1.115352869E+00 
 1.100000024E+00, 3.211787939E-01, -8.417270353E-11,  1.115355968E+00 
 1.100000024E+00, 3.224632144E-01, -8.342094376E-11,  1.115365148E+00 
 1.100000024E+00, 3.237476051E-01, -8.265549356E-11,  1.115374684E+00 
 1.100000024E+00, 3.250320256E-01, -8.273335489E-11,  1.115382195E+00 
 1.100000024E+00, 3.263164163E-01, -8.290558517E-11,  1.115389466E+00 
 1.100000024E+00, 3.276008368E-01, -8.286287628E-11,  1.115397096E+00 
 1.100000024E+00, 3.288852274E-01, -8.293739306E-11,  1.115403295E+00 
 1.100000024E+00, 3.301696479E-01, -8.252069861E-11,  1.115409493E+00 
 1.100000024E+00, 3.314540386E-01, -8.233304316E-11,  1.115414262E+00 
 1.100000024E+00, 3.327384591E-01, -8.229465026E-11,  1.115418196E+00 
 1.100000024E+00, 3.340228498E-01, -8.209779384E-11,  1.115422964E+00 
 1.100000024E+00, 3.353072703E-01, -8.222092451E-11,  1.115426660E+00 
 1.100000024E+00, 3.365916610E-01, -8.235578886E-11,  1.115436673E+00 
 1.100000024E+00, 3.378760815E-01, -8.259282147E-11,  1.115446091E+00 
 1.100000024E+00, 3.391605020E-01, -8.308884136E-11,  1.115453959E+00 
 1.100000024E+00, 3.404448926E-01, -8.345740765E-11,  1.115462542E+00 
 1.100000024E+00, 3.417293131E-01, -8.398107210E-11,  1.115470290E+00 
 1.100000024E+00, 3.430137038E-01, -8.436606275E-11,  1.115477085E+00 
 1.100000024E+00, 3.442981243E-01, -8.438204302E-11,  1.115483999E+00 
 1.100000024E+00, 3.455825150E-01, -8.459370704E-11,  1.115488887E+00 
 1.100000024E+00, 3.468669355E-01, -8.477617219E-11,  1.115494132E+00 
 1.100000024E+00, 3.481513262E-01, -8.494076276E-11,  1.115499496E+00 
 1.100000024E+00, 3.494357467E-01, -8.528017875E-11,  1.115503192E+00 
 1.100000024E+00, 3.507201374E-01, -8.562288378E-11,  1.115512133E+00 
 1.100000024E+00, 3.520045578E-01, -8.605878510E-11,  1.115521789E+00 
 1.100000024E+00, 3.532889485E-01, -8.657539269E-11,  1.115530729E+00 
 1.100000024E+00, 3.545733690E-01, -8.701495774E-11,  1.115540385E+00 
 1.100000024E+00, 3.558577597E-01, -8.759186432E-11,  1.115548491E+00 
 1.100000024E+00, 3.571421802E-01, -8.823241443E-11,  1.115556121E+00 
 1.100000024E+00, 3.584266007E-01, -8.839995402E-11,  1.115563631E+00 
 1.100000024E+00, 3.597109914E-01, -8.863210166E-11,  1.115569353E+00 
 1.100000024E+00, 3.609954119E-01, -8.879869756E-11,  1.115576029E+00 
 1.100000024E+00, 3.622798026E-01, -8.899068288E-11,  1.115582228E+00 
 1.100000024E+00, 3.635642231E-01, -8.932250078E-11,  1.115586758E+00 
 1.100000024E+00, 3.648486137E-01, -8.969019277E-11,  1.115591407E+00 
 1.100000024E+00, 3.661330342E-01, -9.011574820E-11,  1.115601420E+00 
 1.100000024E+00, 3.674174249E-01, -9.056296685E-11,  1.115611672E+00 
 1.100000024E+00, 3.687018454E-01, -9.098900799E-11,  1.115621924E+00 
 1.100000024E+00, 3.699862361E-01, -9.148018454E-11,  1.115631104E+00 
 1.100000024E+00, 3.712706566E-01, -9.204261658E-11,  1.115639329E+00 
 1.100000024E+00, 3.725550473E-01, -9.260502781E-11,  1.115647674E+00 
 1.100000024E+00, 3.738394678E-01, -9.285076180E-11,  1.115655184E+00 
 1.100000024E+00, 3.751238585E-01, -9.300833020E-11,  1.115662456E+00 
 1.100000024E+00, 3.764082789E-01, -9.316590555E-11,  1.115669847E+00 
 1.100000024E+00, 3.776926994E-01, -9.345065694E-11,  1.115675449E+00 
 1.100000024E+00, 3.789770901E-01, -9.377518206E-11,  1.115680933E+00 
 1.100000024E+00, 3.802615106E-01, -9.406997403E-11,  1.115686655E+00 
 1.100000024E+00, 3.815459013E-01, -9.445645655E-11,  1.115695119E+00 
 1.100000024E+00, 3.828303218E-01, -9.483200336E-11,  1.115706086E+00 
 1.100000024E+00, 3.841147125E-01, -9.521236577E-11,  1.115716696E+00 
 1.200000048E+00, 7.713619561E-05, 6.954481364E-07 ,  -2.174654044E-02
 1.200000048E+00, 1.361542847E-03, -1.983927505E-04,  -6.453502178E-02
 1.200000048E+00, 2.645949367E-03, -6.587458192E-04,  -5.923485011E-02
 1.200000048E+00, 3.930355888E-03, -1.117018634E-03,  -5.345141515E-02
 1.200000048E+00, 5.214762874E-03, -1.574303140E-03,  -4.760919139E-02
 1.200000048E+00, 6.499169394E-03, -2.031018957E-03,  -4.174230993E-02
 1.200000048E+00, 7.783575915E-03, -2.487146528E-03,  -3.583465517E-02
 1.200000048E+00, 9.067982435E-03, -2.942575840E-03,  -2.986181527E-02
 1.200000048E+00, 1.035238896E-02, -3.396945307E-03,  -2.380395308E-02
 1.200000048E+00, 1.163679548E-02, -3.850013716E-03,  -1.764091849E-02
 1.200000048E+00, 1.292120293E-02, -4.301170353E-03,  -1.135692094E-02
 1.200000048E+00, 1.420560945E-02, -4.750099033E-03,  -4.934397992E-03
 1.200000048E+00, 1.549001597E-02, -5.196438171E-03,  1.640875475E-03 
 1.200000048E+00, 1.677442156E-02, -5.639616400E-03,  8.377440274E-03 
 1.200000048E+00, 1.805882901E-02, -6.079204381E-03,  1.529680472E-02 
 1.200000048E+00, 1.934323646E-02, -6.514760666E-03,  2.239896543E-02 
 1.200000048E+00, 2.062764205E-02, -6.945211440E-03,  2.968810685E-02 
 1.200000048E+00, 2.191204950E-02, -7.370610256E-03,  3.719070926E-02 
 1.200000048E+00, 2.319645509E-02, -7.790283300E-03,  4.490097612E-02 
 1.200000048E+00, 2.448086254E-02, -8.203190751E-03,  5.281715468E-02 
 1.200000048E+00, 2.576526813E-02, -8.609526791E-03,  6.096896157E-02 
 1.200000048E+00, 2.704967558E-02, -9.008461609E-03,  6.935709715E-02 
 1.200000048E+00, 2.833408304E-02, -9.399052709E-03,  7.797626406E-02 
 1.200000048E+00, 2.961848862E-02, -9.781027213E-03,  8.683443069E-02 
 1.200000048E+00, 3.090289608E-02, -1.015361212E-02,  9.593538940E-02 
 1.200000048E+00, 3.218730167E-02, -1.051620487E-02,  1.052817181E-01 
 1.200000048E+00, 3.347170725E-02, -1.086820383E-02,  1.148751155E-01 
 1.200000048E+00, 3.475611657E-02, -1.120901667E-02,  1.247136295E-01 
 1.200000048E+00, 3.604052216E-02, -1.153816748E-02,  1.347957999E-01 
 1.200000048E+00, 3.732492775E-02, -1.185577735E-02,  1.451787651E-01 
 1.200000048E+00, 3.860933334E-02, -1.216157712E-02,  1.558142602E-01 
 1.200000048E+00, 3.989374265E-02, -1.245371811E-02,  1.666915119E-01 
 1.200000048E+00, 4.117814824E-02, -1.272998936E-02,  1.777971387E-01 
 1.200000048E+00, 4.246255383E-02, -1.299446449E-02,  1.891788691E-01 
 1.200000048E+00, 4.374696314E-02, -1.325611118E-02,  2.008589506E-01 
 1.200000048E+00, 4.503136873E-02, -1.356787607E-02,  2.127873749E-01 
 1.200000048E+00, 4.631577432E-02, -1.375617832E-02,  2.250227183E-01 
 1.200000048E+00, 4.760017991E-02, -1.386435144E-02,  2.378985286E-01 
 1.200000048E+00, 4.888458923E-02, -1.394818537E-02,  2.511394322E-01 
 1.200000048E+00, 5.016899481E-02, -1.401867438E-02,  2.649755478E-01 
 1.200000048E+00, 5.145340040E-02, -1.407478936E-02,  2.793044448E-01 
 1.200000048E+00, 5.273780972E-02, -1.410340052E-02,  2.939038873E-01 
 1.200000048E+00, 5.402221531E-02, -1.412335690E-02,  3.090226650E-01 
 1.200000048E+00, 5.530662090E-02, -1.410754956E-02,  3.242533505E-01 
 1.200000048E+00, 5.659102648E-02, -1.408250071E-02,  3.398162723E-01 
 1.200000048E+00, 5.787543580E-02, -1.402699016E-02,  3.554896712E-01 
 1.200000048E+00, 5.915984139E-02, -1.395869628E-02,  3.713970780E-01 
 1.200000048E+00, 6.044424698E-02, -1.386387087E-02,  3.874094486E-01 
 1.200000048E+00, 6.172865629E-02, -1.375522278E-02,  4.035920203E-01 
 1.200000048E+00, 6.301306188E-02, -1.362190396E-02,  4.198804796E-01 
 1.200000048E+00, 6.429746747E-02, -1.347798482E-02,  4.363228977E-01 
 1.200000048E+00, 6.558187306E-02, -1.330651343E-02,  4.528092146E-01 
 1.200000048E+00, 6.686627865E-02, -1.313180383E-02,  4.694380164E-01 
 1.200000048E+00, 6.815068424E-02, -1.292589214E-02,  4.860838056E-01 
 1.200000048E+00, 6.943509728E-02, -1.272097323E-02,  5.027828217E-01 
 1.200000048E+00, 7.071950287E-02, -1.248855144E-02,  5.195044279E-01 
 1.200000048E+00, 7.200390846E-02, -1.225261856E-02,  5.361631513E-01 
 1.200000048E+00, 7.328831404E-02, -1.200471446E-02,  5.528479815E-01 
 1.200000048E+00, 7.457271963E-02, -1.174473576E-02,  5.694523454E-01 
 1.200000048E+00, 7.585712522E-02, -1.148414891E-02,  5.858854651E-01 
 1.200000048E+00, 7.714153081E-02, -1.120803133E-02,  6.023578048E-01 
 1.200000048E+00, 7.842594385E-02, -1.093235239E-02,  6.184692383E-01 
 1.200000048E+00, 7.971034944E-02, -1.065388788E-02,  6.345553398E-01 
 1.200000048E+00, 8.099475503E-02, -1.037183776E-02,  6.505137086E-01 
 1.200000048E+00, 8.227916062E-02, -1.009043586E-02,  6.659817100E-01 
 1.200000048E+00, 8.356356621E-02, -9.811967611E-03,  6.814744473E-01 
 1.200000048E+00, 8.484797180E-02, -9.534586221E-03,  6.966170669E-01 
 1.200000048E+00, 8.613237739E-02, -9.258401580E-03,  7.113577724E-01 
 1.200000048E+00, 8.741679043E-02, -8.994155563E-03,  7.261387110E-01 
 1.200000048E+00, 8.870119601E-02, -8.730174974E-03,  7.403641939E-01 
 1.200000048E+00, 8.998560160E-02, -8.468726650E-03,  7.542534471E-01 
 1.200000048E+00, 9.127000719E-02, -8.221971802E-03,  7.682099938E-01 
 1.200000048E+00, 9.255441278E-02, -7.975334302E-03,  7.816307545E-01 
 1.200000048E+00, 9.383881837E-02, -7.717024535E-03,  7.948416471E-01 
 1.200000048E+00, 9.512322396E-02, -7.362258155E-03,  8.080590367E-01 
 1.200000048E+00, 9.640763700E-02, -7.007577457E-03,  8.209691048E-01 
 1.200000048E+00, 9.769204259E-02, -6.652906537E-03,  8.335835338E-01 
 1.200000048E+00, 9.897644818E-02, -6.270573474E-03,  8.462667465E-01 
 1.200000048E+00, 1.002608538E-01, -5.886626896E-03,  8.586616516E-01 
 1.200000048E+00, 1.015452594E-01, -5.500547122E-03,  8.705536127E-01 
 1.200000048E+00, 1.028296649E-01, -5.107271019E-03,  8.824467063E-01 
 1.200000048E+00, 1.041140705E-01, -4.706852604E-03,  8.944336772E-01 
 1.200000048E+00, 1.053984836E-01, -4.306606017E-03,  9.050476551E-01 
 1.200000048E+00, 1.066828892E-01, -3.911480308E-03,  9.156956673E-01 
 1.200000048E+00, 1.079672948E-01, -3.547292668E-03,  9.263537526E-01 
 1.200000048E+00, 1.092517003E-01, -3.179014428E-03,  9.361896515E-01 
 1.200000048E+00, 1.105361059E-01, -2.809899161E-03,  9.449349642E-01 
 1.200000048E+00, 1.118205115E-01, -2.498377580E-03,  9.537558556E-01 
 1.200000048E+00, 1.131049171E-01, -2.222494921E-03,  9.625892043E-01 
 1.200000048E+00, 1.143893301E-01, -1.943488140E-03,  9.696563482E-01 
 1.200000048E+00, 1.156737357E-01, -1.662580995E-03,  9.763090611E-01 
 1.200000048E+00, 1.169581413E-01, -1.486533321E-03,  9.830071926E-01 
 1.200000048E+00, 1.182425469E-01, -1.319153584E-03,  9.897195101E-01 
 1.200000048E+00, 1.195269525E-01, -1.150271390E-03,  9.945157766E-01 
 1.200000048E+00, 1.208113581E-01, -9.830014315E-04,  9.993474483E-01 
 1.200000048E+00, 1.220957637E-01, -9.033267852E-04,  1.004191875E+00 
 1.200000048E+00, 1.233801767E-01, -8.219870506E-04,  1.008988142E+00 
 1.200000048E+00, 1.246645823E-01, -7.406309014E-04,  1.012589097E+00 
 1.200000048E+00, 1.259489805E-01, -6.585067022E-04,  1.016224384E+00 
 1.200000048E+00, 1.272333860E-01, -6.246234989E-04,  1.019859433E+00 
 1.200000048E+00, 1.285178065E-01, -5.901000695E-04,  1.023527384E+00 
 1.200000048E+00, 1.298022121E-01, -5.554477684E-04,  1.026513338E+00 
 1.200000048E+00, 1.310866177E-01, -5.202476750E-04,  1.029504776E+00 
 1.200000048E+00, 1.323710233E-01, -4.995511845E-04,  1.032505512E+00 
 1.200000048E+00, 1.336554289E-01, -4.811798572E-04,  1.035516739E+00 
 1.200000048E+00, 1.349398345E-01, -4.627442977E-04,  1.038226843E+00 
 1.200000048E+00, 1.362242401E-01, -4.442893842E-04,  1.040829062E+00 
 1.200000048E+00, 1.375086457E-01, -4.269826750E-04,  1.043450594E+00 
 1.200000048E+00, 1.387930512E-01, -4.107747518E-04,  1.046072006E+00 
 1.200000048E+00, 1.400774568E-01, -3.946252400E-04,  1.048585296E+00 
 1.200000048E+00, 1.413618624E-01, -3.784803557E-04,  1.050838232E+00 
 1.200000048E+00, 1.426462680E-01, -3.623442317E-04,  1.053108215E+00 
 1.200000048E+00, 1.439306736E-01, -3.455017286E-04,  1.055387139E+00 
 1.200000048E+00, 1.452150792E-01, -3.286583233E-04,  1.057676196E+00 
 1.200000048E+00, 1.464994997E-01, -3.118132881E-04,  1.059653044E+00 
 1.200000048E+00, 1.477839053E-01, -2.949716290E-04,  1.061527848E+00 
 1.200000048E+00, 1.490683109E-01, -2.782970259E-04,  1.063428760E+00 
 1.200000048E+00, 1.503527164E-01, -2.618814178E-04,  1.065329313E+00 
 1.200000048E+00, 1.516371220E-01, -2.453474735E-04,  1.067249775E+00 
 1.200000048E+00, 1.529215276E-01, -2.287912648E-04,  1.068702698E+00 
 1.200000048E+00, 1.542059332E-01, -2.121678554E-04,  1.070171952E+00 
 1.200000048E+00, 1.554903388E-01, -1.968672295E-04,  1.071655512E+00 
 1.200000048E+00, 1.567747444E-01, -1.826674998E-04,  1.073145866E+00 
 1.200000048E+00, 1.580591500E-01, -1.682621805E-04,  1.074620247E+00 
 1.200000048E+00, 1.593435556E-01, -1.538716315E-04,  1.075647593E+00 
 1.200000048E+00, 1.606279612E-01, -1.392382255E-04,  1.076701283E+00 
 1.200000048E+00, 1.619123667E-01, -1.267586194E-04,  1.077757001E+00 
 1.200000048E+00, 1.631967723E-01, -1.160873508E-04,  1.078830242E+00 
 1.200000048E+00, 1.644811779E-01, -1.053052983E-04,  1.079915285E+00 
 1.200000048E+00, 1.657655984E-01, -9.444072930E-05,  1.080579162E+00 
 1.200000048E+00, 1.670500040E-01, -8.334193262E-05,  1.081243873E+00 
 1.200000048E+00, 1.683344096E-01, -7.363283657E-05,  1.081908584E+00 
 1.200000048E+00, 1.696188152E-01, -6.686448614E-05,  1.082594872E+00 
 1.200000048E+00, 1.709032208E-01, -6.008433775E-05,  1.083282590E+00 
 1.200000048E+00, 1.721876264E-01, -5.316050374E-05,  1.083755732E+00 
 1.200000048E+00, 1.734720320E-01, -4.613758574E-05,  1.084111810E+00 
 1.200000048E+00, 1.747564375E-01, -3.905354970E-05,  1.084471226E+00 
 1.200000048E+00, 1.760408431E-01, -3.513233969E-05,  1.084840894E+00 
 1.200000048E+00, 1.773252487E-01, -3.168005424E-05,  1.085210919E+00 
 1.200000048E+00, 1.786096543E-01, -2.806798329E-05,  1.085568905E+00 
 1.200000048E+00, 1.798940599E-01, -2.443892481E-05,  1.085732579E+00 
 1.200000048E+00, 1.811784655E-01, -2.072168900E-05,  1.085898280E+00 
 1.200000048E+00, 1.824628711E-01, -1.745863483E-05,  1.086066484E+00 
 1.200000048E+00, 1.837472916E-01, -1.601604708E-05,  1.086236119E+00 
